p_id,piece,marker,count,difficulty,liking,GMS.general,gender,age,language,d,m
OP83,2,131.176,17,3,4,6,male,47.25,de,24.723,421.791
OP83,2,174.759,17,3,4,6,male,47.25,de,24.723,421.791
OP83,2,195.921,17,3,4,6,male,47.25,de,24.723,421.791
OP83,2,236.24,17,3,4,6,male,47.25,de,24.723,421.791
OP83,2,248.188,17,3,4,6,male,47.25,de,24.723,421.791
OP83,2,267.168,17,3,4,6,male,47.25,de,24.723,421.791
OP83,2,284.887,17,3,4,6,male,47.25,de,24.723,421.791
OP83,2,292.683,17,3,4,6,male,47.25,de,24.723,421.791
OP83,2,313.552,17,3,4,6,male,47.25,de,24.723,421.791
OP83,2,352.669,17,3,4,6,male,47.25,de,24.723,421.791
OP83,2,388.119,17,3,4,6,male,47.25,de,24.723,421.791
OP83,2,421.791,17,3,4,6,male,47.25,de,24.723,421.791
OP55,2,27.253,16,4,6,5.11111111111111,male,33.4166666666667,de,0.518533333333334,47.6
OP55,2,12.01,16,4,6,5.11111111111111,male,33.4166666666667,de,0.518533333333334,47.6
OP55,2,22.586,16,4,6,5.11111111111111,male,33.4166666666667,de,0.518533333333334,47.6
OP55,2,6.491,16,4,6,5.11111111111111,male,33.4166666666667,de,0.518533333333334,47.6
OP55,2,17.547,16,4,6,5.11111111111111,male,33.4166666666667,de,0.518533333333334,47.6
OP55,2,25.002,16,4,6,5.11111111111111,male,33.4166666666667,de,0.518533333333334,47.6
OP55,2,19.805,16,4,6,5.11111111111111,male,33.4166666666667,de,0.518533333333334,47.6
OP55,2,20.85,16,4,6,5.11111111111111,male,33.4166666666667,de,0.518533333333334,47.6
OP55,2,23.467,16,4,6,5.11111111111111,male,33.4166666666667,de,0.518533333333334,47.6
OP55,2,24.679,16,4,6,5.11111111111111,male,33.4166666666667,de,0.518533333333334,47.6
OP55,2,38.623,16,4,6,5.11111111111111,male,33.4166666666667,de,0.518533333333334,47.6
OP55,2,13.438,16,4,6,5.11111111111111,male,33.4166666666667,de,0.518533333333334,47.6
OP55,2,13.849,16,4,6,5.11111111111111,male,33.4166666666667,de,0.518533333333334,47.6
OP55,2,47.6,16,4,6,5.11111111111111,male,33.4166666666667,de,0.518533333333334,47.6
OP55,2,38.084,16,4,6,5.11111111111111,male,33.4166666666667,de,0.518533333333334,47.6
OP55,2,35.031,16,4,6,5.11111111111111,male,33.4166666666667,de,0.518533333333334,47.6
OP47,2,27.964,16,5,4,5.22222222222222,female,42.1666666666667,de,0.527466666666667,69.922
OP47,2,9.801,16,5,4,5.22222222222222,female,42.1666666666667,de,0.527466666666667,69.922
OP47,2,15.798,16,5,4,5.22222222222222,female,42.1666666666667,de,0.527466666666667,69.922
OP47,2,14.232,16,5,4,5.22222222222222,female,42.1666666666667,de,0.527466666666667,69.922
OP47,2,18.621,16,5,4,5.22222222222222,female,42.1666666666667,de,0.527466666666667,69.922
OP47,2,6.369,16,5,4,5.22222222222222,female,42.1666666666667,de,0.527466666666667,69.922
OP47,2,10.508,16,5,4,5.22222222222222,female,42.1666666666667,de,0.527466666666667,69.922
OP47,2,14.187,16,5,4,5.22222222222222,female,42.1666666666667,de,0.527466666666667,69.922
OP47,2,13.142,16,5,4,5.22222222222222,female,42.1666666666667,de,0.527466666666667,69.922
OP47,2,69.922,16,5,4,5.22222222222222,female,42.1666666666667,de,0.527466666666667,69.922
OP47,2,1.419,16,5,4,5.22222222222222,female,42.1666666666667,de,0.527466666666667,69.922
OP47,2,64.599,16,5,4,5.22222222222222,female,42.1666666666667,de,0.527466666666667,69.922
OP47,2,24.672,16,5,4,5.22222222222222,female,42.1666666666667,de,0.527466666666667,69.922
OP47,2,22.534,16,5,4,5.22222222222222,female,42.1666666666667,de,0.527466666666667,69.922
OP47,2,38.96,16,5,4,5.22222222222222,female,42.1666666666667,de,0.527466666666667,69.922
OP47,2,35.876,16,5,4,5.22222222222222,female,42.1666666666667,de,0.527466666666667,69.922
OP22,2,NA,0,5,6,4.33333333333333,female,23.5,de,NA,NA
OP44,2,3.222,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,8.036,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,21.182,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,26.07,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,31.527,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,35.679,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,37.336,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,41.28,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,45.521,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,53.401,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,59.722,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,64.483,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,66.867,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,72.196,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,85.861,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,93.102,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,110.28,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,117.721,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,125.226,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,130.434,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,132.955,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,138.276,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,151.389,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,245.704,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,247.528,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,252.905,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,258.201,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,266.474,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,274.251,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,283.404,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,288.421,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,291.485,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,307.263,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,313.519,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,323.849,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,332.625,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,343.579,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,353.172,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,367.678,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,385.144,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,387.608,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,393.369,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,396.801,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,415.403,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,422.204,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP44,2,422.852,46,4,6,2.88888888888889,male,49.75,de,9.32511111111111,422.852
OP91,2,23.213,16,3,4,5.66666666666667,female,39.25,de,0.331933333333333,39.435
OP91,2,14.771,16,3,4,5.66666666666667,female,39.25,de,0.331933333333333,39.435
OP91,2,29.614,16,3,4,5.66666666666667,female,39.25,de,0.331933333333333,39.435
OP91,2,25.077,16,3,4,5.66666666666667,female,39.25,de,0.331933333333333,39.435
OP91,2,24.974,16,3,4,5.66666666666667,female,39.25,de,0.331933333333333,39.435
OP91,2,33.085,16,3,4,5.66666666666667,female,39.25,de,0.331933333333333,39.435
OP91,2,34.341,16,3,4,5.66666666666667,female,39.25,de,0.331933333333333,39.435
OP91,2,15.771,16,3,4,5.66666666666667,female,39.25,de,0.331933333333333,39.435
OP91,2,34.007,16,3,4,5.66666666666667,female,39.25,de,0.331933333333333,39.435
OP91,2,22.04,16,3,4,5.66666666666667,female,39.25,de,0.331933333333333,39.435
OP91,2,8.84,16,3,4,5.66666666666667,female,39.25,de,0.331933333333333,39.435
OP91,2,24.474,16,3,4,5.66666666666667,female,39.25,de,0.331933333333333,39.435
OP91,2,23.196,16,3,4,5.66666666666667,female,39.25,de,0.331933333333333,39.435
OP91,2,38.441,16,3,4,5.66666666666667,female,39.25,de,0.331933333333333,39.435
OP91,2,39.435,16,3,4,5.66666666666667,female,39.25,de,0.331933333333333,39.435
OP91,2,28.192,16,3,4,5.66666666666667,female,39.25,de,0.331933333333333,39.435
OP87,2,205.11,4,3,4,3.66666666666667,female,75.6666666666667,de,73.123,424.479
OP87,2,313.715,4,3,4,3.66666666666667,female,75.6666666666667,de,73.123,424.479
OP87,2,389.517,4,3,4,3.66666666666667,female,75.6666666666667,de,73.123,424.479
OP87,2,424.479,4,3,4,3.66666666666667,female,75.6666666666667,de,73.123,424.479
OP68,2,26.343,15,4,5,3.27777777777778,male,27.4166666666667,de,25.9455,389.58
OP68,2,38.948,15,4,5,3.27777777777778,male,27.4166666666667,de,25.9455,389.58
OP68,2,86.228,15,4,5,3.27777777777778,male,27.4166666666667,de,25.9455,389.58
OP68,2,126.11,15,4,5,3.27777777777778,male,27.4166666666667,de,25.9455,389.58
OP68,2,139.741,15,4,5,3.27777777777778,male,27.4166666666667,de,25.9455,389.58
OP68,2,206.586,15,4,5,3.27777777777778,male,27.4166666666667,de,25.9455,389.58
OP68,2,236.074,15,4,5,3.27777777777778,male,27.4166666666667,de,25.9455,389.58
OP68,2,268.1,15,4,5,3.27777777777778,male,27.4166666666667,de,25.9455,389.58
OP68,2,293.356,15,4,5,3.27777777777778,male,27.4166666666667,de,25.9455,389.58
OP68,2,315.116,15,4,5,3.27777777777778,male,27.4166666666667,de,25.9455,389.58
OP68,2,343.756,15,4,5,3.27777777777778,male,27.4166666666667,de,25.9455,389.58
OP68,2,353.076,15,4,5,3.27777777777778,male,27.4166666666667,de,25.9455,389.58
OP68,2,359.796,15,4,5,3.27777777777778,male,27.4166666666667,de,25.9455,389.58
OP68,2,367.412,15,4,5,3.27777777777778,male,27.4166666666667,de,25.9455,389.58
OP68,2,389.58,15,4,5,3.27777777777778,male,27.4166666666667,de,25.9455,389.58
OP08,2,201.107,2,4,5,2.77777777777778,male,60.5833333333333,de,113.086,314.193
OP08,2,314.193,2,4,5,2.77777777777778,male,60.5833333333333,de,113.086,314.193
OP52,2,2.495,20,5,3,5.55555555555556,male,44.6666666666667,de,20.2944210526316,388.089
OP52,2,27.336,20,5,3,5.55555555555556,male,44.6666666666667,de,20.2944210526316,388.089
OP52,2,38.437,20,5,3,5.55555555555556,male,44.6666666666667,de,20.2944210526316,388.089
OP52,2,67.526,20,5,3,5.55555555555556,male,44.6666666666667,de,20.2944210526316,388.089
OP52,2,87.837,20,5,3,5.55555555555556,male,44.6666666666667,de,20.2944210526316,388.089
OP52,2,93.06,20,5,3,5.55555555555556,male,44.6666666666667,de,20.2944210526316,388.089
OP52,2,119.687,20,5,3,5.55555555555556,male,44.6666666666667,de,20.2944210526316,388.089
OP52,2,131.278,20,5,3,5.55555555555556,male,44.6666666666667,de,20.2944210526316,388.089
OP52,2,159.423,20,5,3,5.55555555555556,male,44.6666666666667,de,20.2944210526316,388.089
OP52,2,201.207,20,5,3,5.55555555555556,male,44.6666666666667,de,20.2944210526316,388.089
OP52,2,231.696,20,5,3,5.55555555555556,male,44.6666666666667,de,20.2944210526316,388.089
OP52,2,238.136,20,5,3,5.55555555555556,male,44.6666666666667,de,20.2944210526316,388.089
OP52,2,252.72,20,5,3,5.55555555555556,male,44.6666666666667,de,20.2944210526316,388.089
OP52,2,266.687,20,5,3,5.55555555555556,male,44.6666666666667,de,20.2944210526316,388.089
OP52,2,286.407,20,5,3,5.55555555555556,male,44.6666666666667,de,20.2944210526316,388.089
OP52,2,291.654,20,5,3,5.55555555555556,male,44.6666666666667,de,20.2944210526316,388.089
OP52,2,311.239,20,5,3,5.55555555555556,male,44.6666666666667,de,20.2944210526316,388.089
OP52,2,348.697,20,5,3,5.55555555555556,male,44.6666666666667,de,20.2944210526316,388.089
OP52,2,353.519,20,5,3,5.55555555555556,male,44.6666666666667,de,20.2944210526316,388.089
OP52,2,388.089,20,5,3,5.55555555555556,male,44.6666666666667,de,20.2944210526316,388.089
OP56,2,205.802,3,4,6,3.55555555555556,female,69.9166666666667,de,-47.3255,205.802
OP56,2,108.073,3,4,6,3.55555555555556,female,69.9166666666667,de,-47.3255,205.802
OP56,2,111.151,3,4,6,3.55555555555556,female,69.9166666666667,de,-47.3255,205.802
OP59,2,7.928,12,5,3,5.66666666666667,rather not say,41.1666666666667,de,1.25763636363636,69.089
OP59,2,18.354,12,5,3,5.66666666666667,rather not say,41.1666666666667,de,1.25763636363636,69.089
OP59,2,5.704,12,5,3,5.66666666666667,rather not say,41.1666666666667,de,1.25763636363636,69.089
OP59,2,6.155,12,5,3,5.66666666666667,rather not say,41.1666666666667,de,1.25763636363636,69.089
OP59,2,48.481,12,5,3,5.66666666666667,rather not say,41.1666666666667,de,1.25763636363636,69.089
OP59,2,6.763,12,5,3,5.66666666666667,rather not say,41.1666666666667,de,1.25763636363636,69.089
OP59,2,39.719,12,5,3,5.66666666666667,rather not say,41.1666666666667,de,1.25763636363636,69.089
OP59,2,69.089,12,5,3,5.66666666666667,rather not say,41.1666666666667,de,1.25763636363636,69.089
OP59,2,33.719,12,5,3,5.66666666666667,rather not say,41.1666666666667,de,1.25763636363636,69.089
OP59,2,32.458,12,5,3,5.66666666666667,rather not say,41.1666666666667,de,1.25763636363636,69.089
OP59,2,26.022,12,5,3,5.66666666666667,rather not say,41.1666666666667,de,1.25763636363636,69.089
OP59,2,21.762,12,5,3,5.66666666666667,rather not say,41.1666666666667,de,1.25763636363636,69.089
OP19,2,39.929,13,5,6,3.88888888888889,female,24.8333333333333,de,31.3193333333333,415.761
OP19,2,70.041,13,5,6,3.88888888888889,female,24.8333333333333,de,31.3193333333333,415.761
OP19,2,88.839,13,5,6,3.88888888888889,female,24.8333333333333,de,31.3193333333333,415.761
OP19,2,132.839,13,5,6,3.88888888888889,female,24.8333333333333,de,31.3193333333333,415.761
OP19,2,203.824,13,5,6,3.88888888888889,female,24.8333333333333,de,31.3193333333333,415.761
OP19,2,233.39,13,5,6,3.88888888888889,female,24.8333333333333,de,31.3193333333333,415.761
OP19,2,253.917,13,5,6,3.88888888888889,female,24.8333333333333,de,31.3193333333333,415.761
OP19,2,268.347,13,5,6,3.88888888888889,female,24.8333333333333,de,31.3193333333333,415.761
OP19,2,297.203,13,5,6,3.88888888888889,female,24.8333333333333,de,31.3193333333333,415.761
OP19,2,317.532,13,5,6,3.88888888888889,female,24.8333333333333,de,31.3193333333333,415.761
OP19,2,348.647,13,5,6,3.88888888888889,female,24.8333333333333,de,31.3193333333333,415.761
OP19,2,360.106,13,5,6,3.88888888888889,female,24.8333333333333,de,31.3193333333333,415.761
OP19,2,415.761,13,5,6,3.88888888888889,female,24.8333333333333,de,31.3193333333333,415.761
OP67,2,40.003,11,5,5,4.88888888888889,male,25,de,38.3155,423.158
OP67,2,86.444,11,5,5,4.88888888888889,male,25,de,38.3155,423.158
OP67,2,118.421,11,5,5,4.88888888888889,male,25,de,38.3155,423.158
OP67,2,135.541,11,5,5,4.88888888888889,male,25,de,38.3155,423.158
OP67,2,202.058,11,5,5,4.88888888888889,male,25,de,38.3155,423.158
OP67,2,250.583,11,5,5,4.88888888888889,male,25,de,38.3155,423.158
OP67,2,289.619,11,5,5,4.88888888888889,male,25,de,38.3155,423.158
OP67,2,313.574,11,5,5,4.88888888888889,male,25,de,38.3155,423.158
OP67,2,353.786,11,5,5,4.88888888888889,male,25,de,38.3155,423.158
OP67,2,389.807,11,5,5,4.88888888888889,male,25,de,38.3155,423.158
OP67,2,423.158,11,5,5,4.88888888888889,male,25,de,38.3155,423.158
OP03,2,37.366,5,1,3,5.11111111111111,female,55,de,2.1705,106.889
OP03,2,56.211,5,1,3,5.11111111111111,female,55,de,2.1705,106.889
OP03,2,106.889,5,1,3,5.11111111111111,female,55,de,2.1705,106.889
OP03,2,65.922,5,1,3,5.11111111111111,female,55,de,2.1705,106.889
OP03,2,46.048,5,1,3,5.11111111111111,female,55,de,2.1705,106.889
OP13,2,28.072,6,2,5,5.16666666666667,female,33.8333333333333,de,57.4652,315.398
OP13,2,39.93,6,2,5,5.16666666666667,female,33.8333333333333,de,57.4652,315.398
OP13,2,93.843,6,2,5,5.16666666666667,female,33.8333333333333,de,57.4652,315.398
OP13,2,206.947,6,2,5,5.16666666666667,female,33.8333333333333,de,57.4652,315.398
OP13,2,270.057,6,2,5,5.16666666666667,female,33.8333333333333,de,57.4652,315.398
OP13,2,315.398,6,2,5,5.16666666666667,female,33.8333333333333,de,57.4652,315.398
OP70,2,2.654,13,4,3,6.05555555555556,male,46.5833333333333,de,35.0285833333333,422.997
OP70,2,26.786,13,4,3,6.05555555555556,male,46.5833333333333,de,35.0285833333333,422.997
OP70,2,38.76,13,4,3,6.05555555555556,male,46.5833333333333,de,35.0285833333333,422.997
OP70,2,65.959,13,4,3,6.05555555555556,male,46.5833333333333,de,35.0285833333333,422.997
OP70,2,86.915,13,4,3,6.05555555555556,male,46.5833333333333,de,35.0285833333333,422.997
OP70,2,93.446,13,4,3,6.05555555555556,male,46.5833333333333,de,35.0285833333333,422.997
OP70,2,118.619,13,4,3,6.05555555555556,male,46.5833333333333,de,35.0285833333333,422.997
OP70,2,207.457,13,4,3,6.05555555555556,male,46.5833333333333,de,35.0285833333333,422.997
OP70,2,267.779,13,4,3,6.05555555555556,male,46.5833333333333,de,35.0285833333333,422.997
OP70,2,292.479,13,4,3,6.05555555555556,male,46.5833333333333,de,35.0285833333333,422.997
OP70,2,315.317,13,4,3,6.05555555555556,male,46.5833333333333,de,35.0285833333333,422.997
OP70,2,388.433,13,4,3,6.05555555555556,male,46.5833333333333,de,35.0285833333333,422.997
OP70,2,422.997,13,4,3,6.05555555555556,male,46.5833333333333,de,35.0285833333333,422.997
OP64,2,95.935,3,1,6,3.66666666666667,male,65.3333333333333,en,109.2035,314.342
OP64,2,205.977,3,1,6,3.66666666666667,male,65.3333333333333,en,109.2035,314.342
OP64,2,314.342,3,1,6,3.66666666666667,male,65.3333333333333,en,109.2035,314.342
OP32,2,37.8,7,3,6,5.55555555555556,female,27.6666666666667,de,64.1168333333333,422.501
OP32,2,92.811,7,3,6,5.55555555555556,female,27.6666666666667,de,64.1168333333333,422.501
OP32,2,205.775,7,3,6,5.55555555555556,female,27.6666666666667,de,64.1168333333333,422.501
OP32,2,266.872,7,3,6,5.55555555555556,female,27.6666666666667,de,64.1168333333333,422.501
OP32,2,315.113,7,3,6,5.55555555555556,female,27.6666666666667,de,64.1168333333333,422.501
OP32,2,387.869,7,3,6,5.55555555555556,female,27.6666666666667,de,64.1168333333333,422.501
OP32,2,422.501,7,3,6,5.55555555555556,female,27.6666666666667,de,64.1168333333333,422.501
OP72,2,39.803,11,4,4,3.22222222222222,male,53.3333333333333,de,38.5299,425.102
OP72,2,87.481,11,4,4,3.22222222222222,male,53.3333333333333,de,38.5299,425.102
OP72,2,121.588,11,4,4,3.22222222222222,male,53.3333333333333,de,38.5299,425.102
OP72,2,199.032,11,4,4,3.22222222222222,male,53.3333333333333,de,38.5299,425.102
OP72,2,236.517,11,4,4,3.22222222222222,male,53.3333333333333,de,38.5299,425.102
OP72,2,253.065,11,4,4,3.22222222222222,male,53.3333333333333,de,38.5299,425.102
OP72,2,267.037,11,4,4,3.22222222222222,male,53.3333333333333,de,38.5299,425.102
OP72,2,287.983,11,4,4,3.22222222222222,male,53.3333333333333,de,38.5299,425.102
OP72,2,313.228,11,4,4,3.22222222222222,male,53.3333333333333,de,38.5299,425.102
OP72,2,351.196,11,4,4,3.22222222222222,male,53.3333333333333,de,38.5299,425.102
OP72,2,425.102,11,4,4,3.22222222222222,male,53.3333333333333,de,38.5299,425.102
OP58,2,26.612,21,5,4,4.83333333333333,female,24.8333333333333,de,19.4519,415.65
OP58,2,38.479,21,5,4,4.83333333333333,female,24.8333333333333,de,19.4519,415.65
OP58,2,67.979,21,5,4,4.83333333333333,female,24.8333333333333,de,19.4519,415.65
OP58,2,69.81,21,5,4,4.83333333333333,female,24.8333333333333,de,19.4519,415.65
OP58,2,87.397,21,5,4,4.83333333333333,female,24.8333333333333,de,19.4519,415.65
OP58,2,113.577,21,5,4,4.83333333333333,female,24.8333333333333,de,19.4519,415.65
OP58,2,119.281,21,5,4,4.83333333333333,female,24.8333333333333,de,19.4519,415.65
OP58,2,131.561,21,5,4,4.83333333333333,female,24.8333333333333,de,19.4519,415.65
OP58,2,139.733,21,5,4,4.83333333333333,female,24.8333333333333,de,19.4519,415.65
OP58,2,201.093,21,5,4,4.83333333333333,female,24.8333333333333,de,19.4519,415.65
OP58,2,232.202,21,5,4,4.83333333333333,female,24.8333333333333,de,19.4519,415.65
OP58,2,250.035,21,5,4,4.83333333333333,female,24.8333333333333,de,19.4519,415.65
OP58,2,252.659,21,5,4,4.83333333333333,female,24.8333333333333,de,19.4519,415.65
OP58,2,267.989,21,5,4,4.83333333333333,female,24.8333333333333,de,19.4519,415.65
OP58,2,285.09,21,5,4,4.83333333333333,female,24.8333333333333,de,19.4519,415.65
OP58,2,292.793,21,5,4,4.83333333333333,female,24.8333333333333,de,19.4519,415.65
OP58,2,314.021,21,5,4,4.83333333333333,female,24.8333333333333,de,19.4519,415.65
OP58,2,326.228,21,5,4,4.83333333333333,female,24.8333333333333,de,19.4519,415.65
OP58,2,355.096,21,5,4,4.83333333333333,female,24.8333333333333,de,19.4519,415.65
OP58,2,355.183,21,5,4,4.83333333333333,female,24.8333333333333,de,19.4519,415.65
OP58,2,415.65,21,5,4,4.83333333333333,female,24.8333333333333,de,19.4519,415.65
OP88,2,NA,0,6,5,2.33333333333333,male,33.75,de,NA,NA
OP51,2,2.056,12,4,5,5.55555555555556,female,29.75,de,35.1052727272727,388.214
OP51,2,27.68,12,4,5,5.55555555555556,female,29.75,de,35.1052727272727,388.214
OP51,2,39.285,12,4,5,5.55555555555556,female,29.75,de,35.1052727272727,388.214
OP51,2,68.337,12,4,5,5.55555555555556,female,29.75,de,35.1052727272727,388.214
OP51,2,90.803,12,4,5,5.55555555555556,female,29.75,de,35.1052727272727,388.214
OP51,2,119.544,12,4,5,5.55555555555556,female,29.75,de,35.1052727272727,388.214
OP51,2,143.118,12,4,5,5.55555555555556,female,29.75,de,35.1052727272727,388.214
OP51,2,204.173,12,4,5,5.55555555555556,female,29.75,de,35.1052727272727,388.214
OP51,2,267.504,12,4,5,5.55555555555556,female,29.75,de,35.1052727272727,388.214
OP51,2,291.889,12,4,5,5.55555555555556,female,29.75,de,35.1052727272727,388.214
OP51,2,315.684,12,4,5,5.55555555555556,female,29.75,de,35.1052727272727,388.214
OP51,2,388.214,12,4,5,5.55555555555556,female,29.75,de,35.1052727272727,388.214
OP21,2,33.58,18,4,6,4.22222222222222,male,21.1666666666667,de,21.0535294117647,391.49
OP21,2,46.142,18,4,6,4.22222222222222,male,21.1666666666667,de,21.0535294117647,391.49
OP21,2,55.1,18,4,6,4.22222222222222,male,21.1666666666667,de,21.0535294117647,391.49
OP21,2,60.378,18,4,6,4.22222222222222,male,21.1666666666667,de,21.0535294117647,391.49
OP21,2,71.752,18,4,6,4.22222222222222,male,21.1666666666667,de,21.0535294117647,391.49
OP21,2,74.641,18,4,6,4.22222222222222,male,21.1666666666667,de,21.0535294117647,391.49
OP21,2,93.092,18,4,6,4.22222222222222,male,21.1666666666667,de,21.0535294117647,391.49
OP21,2,132.515,18,4,6,4.22222222222222,male,21.1666666666667,de,21.0535294117647,391.49
OP21,2,138.831,18,4,6,4.22222222222222,male,21.1666666666667,de,21.0535294117647,391.49
OP21,2,166.38,18,4,6,4.22222222222222,male,21.1666666666667,de,21.0535294117647,391.49
OP21,2,204.68,18,4,6,4.22222222222222,male,21.1666666666667,de,21.0535294117647,391.49
OP21,2,235.741,18,4,6,4.22222222222222,male,21.1666666666667,de,21.0535294117647,391.49
OP21,2,260.076,18,4,6,4.22222222222222,male,21.1666666666667,de,21.0535294117647,391.49
OP21,2,277.561,18,4,6,4.22222222222222,male,21.1666666666667,de,21.0535294117647,391.49
OP21,2,304.025,18,4,6,4.22222222222222,male,21.1666666666667,de,21.0535294117647,391.49
OP21,2,326.739,18,4,6,4.22222222222222,male,21.1666666666667,de,21.0535294117647,391.49
OP21,2,367.57,18,4,6,4.22222222222222,male,21.1666666666667,de,21.0535294117647,391.49
OP21,2,391.49,18,4,6,4.22222222222222,male,21.1666666666667,de,21.0535294117647,391.49
OP41,2,7.095,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,13.404,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,21.448,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,26.336,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,36.928,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,64.441,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,82.875,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,94.135,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,115.359,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,145.507,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,158.84,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,174.685,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,188.049,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,205.047,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,230.193,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,236.615,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,252.315,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,270.106,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,291.043,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,311.069,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,334.223,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,348.965,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,375.879,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,387.594,25,4,3,5.5,female,48.5,de,17.285,421.935
OP41,2,421.935,25,4,3,5.5,female,48.5,de,17.285,421.935
OP02,2,13.037,40,4,6,4.61111111111111,female,47.1666666666667,de,0.493461538461538,34.641
OP02,2,6.832,40,4,6,4.61111111111111,female,47.1666666666667,de,0.493461538461538,34.641
OP02,2,2.136,40,4,6,4.61111111111111,female,47.1666666666667,de,0.493461538461538,34.641
OP02,2,1.2,40,4,6,4.61111111111111,female,47.1666666666667,de,0.493461538461538,34.641
